occ_code;occ_title;group;tot_emp;emp_prse;h_mean;a_mean;mean_prse;h_pct10;h_pct25;h_median;h_pct75;h_pct90;a_pct10;a_pct25;a_median;a_pct75;a_pct90;annual;hourly
33-9031;Gaming surveillance officers and gaming investigators;;          9100;       4.2;         15.17;         31550;           1.4;          9.27;         11.06;         13.87;         18.12;         23.23;         19290;         23000;         28850;         37690;         48310;;
33-9032;Security guards;;       1046760;       0.7;         12.42;         25840;           0.4;          8.02;          9.21;         11.28;         14.47;         18.92;         16680;         19150;         23460;         30100;         39360;;
33-9091;Crossing guards;;         68530;       1.5;         11.68;         24290;           1.1;          7.53;          8.61;         10.96;         13.91;         16.55;         15670;         17900;         22790;         28940;         34420;;
33-9092;Lifeguards, ski patrol, and other recreational protective service workers;;        111560;       1.5;          9.58;         19930;           0.6;          7.11;          7.73;          8.87;         10.53;         12.97;         14780;         16080;         18450;         21900;         26980;;
33-9099;Protective service workers, all other;;         85440;       1.2;         15.66;         32580;           0.6;          8.36;         10.39;         14.00;         19.15;         25.53;         17380;         21620;         29120;         39830;         53110;;
35-0000;Food preparation and serving related occupations;major;      11438550;       0.1;          9.72;         20220;           0.2;          6.89;          7.50;          8.59;         10.83;         14.41;         14330;         15600;         17860;         22530;         29960;;
35-1011;Chefs and head cooks;;         98040;       1.7;         20.39;         42410;           0.6;         10.63;         13.97;         18.64;         24.78;         32.06;         22120;         29050;         38770;         51540;         66680;;
35-1012;First-line supervisors/managers of food preparation and serving workers;;        805360;       0.4;         14.81;         30810;           0.2;          8.91;         10.83;         13.93;         17.93;         22.50;         18530;         22530;         28970;         37290;         46810;;
35-2011;Cooks, fast food;;        559160;       1.3;          8.47;         17620;           0.3;          6.78;          7.44;          8.12;          9.25;         10.62;         14090;         15470;         16880;         19240;         22080;;
35-2012;Cooks, institution and cafeteria;;        370920;       0.6;         11.19;         23260;           0.2;          7.32;          8.58;         10.68;         13.20;         15.89;         15220;         17850;         22210;         27460;         33050;;
35-2013;Cooks, private household;;           960;      16.4;         14.91;         31020;           8.4;          7.80;          9.15;         11.57;         17.59;         27.06;         16230;         19030;         24070;         36590;         56280;;
35-2014;Cooks, restaurant;;        899620;       0.7;         10.94;         22750;           0.3;          7.63;          8.76;         10.57;         12.57;         15.06;         15880;         18230;         21990;         26150;         31330;;
35-2015;Cooks, short order;;        168770;       2.2;          9.73;         20230;           0.4;          7.08;          7.83;          9.26;         11.27;         13.29;         14740;         16280;         19260;         23450;         27630;;
35-2019;Cooks, all other;;         17340;       4.9;         11.91;         24770;           1.4;          7.65;          8.84;         11.09;         14.14;         17.16;         15910;         18390;         23060;         29420;         35690;;
35-2021;Food preparation workers;;        880480;       0.9;          9.54;         19850;           0.4;          7.08;          7.78;          8.96;         10.82;         13.19;         14730;         16180;         18630;         22500;         27440;;
35-3011;Bartenders;;        503420;       0.9;          9.84;         20460;           0.4;          7.00;          7.53;          8.54;         10.98;         14.93;         14560;         15660;         17770;         22840;         31060;;
35-3021;Combined food preparation and serving workers, including fast food;;       2708840;       0.5;          8.36;         17400;           0.3;          6.67;          7.26;          7.90;          9.12;         10.67;         13870;         15090;         16430;         18960;         22200;;
