occ_code;occ_title;group;tot_emp;emp_prse;h_mean;a_mean;mean_prse;h_pct10;h_pct25;h_median;h_pct75;h_pct90;a_pct10;a_pct25;a_median;a_pct75;a_pct90;annual;hourly
31-9091;Dental assistants;;        277040;       1.2;         14.83;         30850;           0.5;          9.87;         11.94;         14.53;         17.44;         20.69;         20530;         24820;         30220;         36280;         43040;;
31-9092;Medical assistants;;        409570;       1.2;         13.07;         27190;           0.5;          9.07;         10.56;         12.64;         15.00;         17.71;         18860;         21970;         26290;         31210;         36840;;
31-9093;Medical equipment preparers;;         42740;       1.5;         12.97;         26980;           0.4;          8.96;         10.36;         12.47;         15.02;         17.86;         18640;         21550;         25950;         31240;         37140;;
31-9094;Medical transcriptionists;;         86790;       1.4;         14.74;         30660;           0.3;         10.22;         12.17;         14.40;         17.06;         20.15;         21260;         25310;         29950;         35490;         41920;;
31-9095;Pharmacy aides;;         47810;       3.3;         10.07;         20950;           1.0;          6.92;          7.89;          9.35;         11.58;         14.64;         14390;         16410;         19440;         24090;         30450;;
31-9096;Veterinary assistants and laboratory animal caretakers;;         70310;       1.9;         10.13;         21060;           0.6;          6.88;          7.99;          9.60;         11.63;         14.19;         14310;         16610;         19960;         24190;         29510;;
31-9099;Healthcare support workers, all other;;        185580;       1.5;         13.55;         28170;           0.4;          8.67;         10.45;         12.98;         16.12;         19.42;         18040;         21730;         26990;         33530;         40390;;
33-0000;Protective service occupations;major;       3024840;       0.5;         17.81;         37040;           0.8;          8.03;         10.39;         15.42;         23.45;         31.31;         16700;         21620;         32070;         48780;         65130;;
33-1011;First-line supervisors/managers of correctional officers;;         37400;       0.6;         26.27;         54630;           1.1;         15.99;         18.71;         25.28;         32.61;         39.06;         33270;         38920;         52580;         67820;         81230;;
33-1012;First-line supervisors/managers of police and detectives;;         89170;       1.0;         33.76;         70230;           0.8;         19.83;         25.92;         33.32;         40.35;         50.20;         41260;         53900;         69310;         83940;        104410;;
33-1021;First-line supervisors/managers of fire fighting and prevention workers;;         50810;       2.0;         31.27;         65030;           1.2;         17.70;         24.12;         30.24;         38.01;         47.03;         36820;         50180;         62900;         79060;         97820;;
33-1099;First-line supervisors/managers, protective service workers, all other;;         45170;       1.1;         22.28;         46350;           0.6;         11.97;         15.08;         19.99;         27.20;         35.21;         24900;         31370;         41570;         56580;         73240;;
33-2011;Fire fighters;;        283630;       1.6;         20.37;         42370;           1.0;          9.93;         14.21;         19.80;         26.02;         31.80;         20660;         29550;         41190;         54120;         66140;;
33-2021;Fire inspectors and investigators;;         13360;       2.7;         24.02;         49950;           1.0;         14.35;         17.77;         23.10;         29.40;         36.03;         29840;         36960;         48050;         61160;         74930;;
33-2022;Forest fire inspectors and prevention specialists;;          1710;       2.2;         17.21;         35810;           1.9;          9.29;         11.14;         15.84;         21.78;         28.39;         19320;         23170;         32940;         45300;         59050;;
33-3011;Bailiffs;;         17890;       2.1;         17.43;         36260;           2.1;          8.84;         12.08;         16.45;         23.08;         28.02;         18390;         25130;         34210;         48010;         58270;;
33-3012;Correctional officers and jailers;;        417810;       0.5;         18.42;         38310;           0.5;         11.35;         13.62;         17.19;         22.36;         28.16;         23600;         28320;         35760;         46500;         58580;;
33-3021;Detectives and criminal investigators;;        100110;       1.0;         29.03;         60390;           0.8;         16.58;         21.11;         28.01;         36.71;         44.51;         34480;         43920;         58260;         76350;         92590;;
33-3031;Fish and game wardens;;          7520;       1.4;         21.25;         44200;           0.7;         13.59;         16.53;         21.01;         25.37;         29.94;         28270;         34380;         43700;         52770;         62270;;
33-3041;Parking enforcement workers;;         10090;       4.2;         15.03;         31260;           1.4;          8.87;         10.92;         14.50;         18.70;         22.57;         18440;         22700;         30160;         38900;         46940;;
